object_id,image_file,source,source_url,license
E022,柔性\E022\s13.png,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:105724_picking_red_grapefruits_in_moshav_zimrat_PikiWiki_Israel.jpg,CC BY 2.5
E022,柔性\E022\s14.png,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:105725_picking_red_grapefruits_in_moshav_zimrat_PikiWiki_Israel.jpg,CC BY 2.5
E023,柔性\E023\s1.png,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Lemon_-_whole_and_split.jpg,CC BY-SA 4.0
E023,柔性\E023\s2.png,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:-lemon_tree_-nature_-greenery_-vegetable.jpg,CC BY-SA 4.0
E023,柔性\E023\s3.png,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:EB1911_-_Lemon_-_Fig._1.%E2%80%94Lemon%E2%80%94Citrus_Limonum.jpg,Public domain
E023,柔性\E023\s4.png,Wikimedia Commons,"https://commons.wikimedia.org/wiki/File:Five_Lemons_on_lemon_tree,_Burj_Bhalaike.jpg",CC BY-SA 4.0
E023,柔性\E023\s5.png,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Flowers_of_the_Lemon_tree.jpg,CC BY-SA 4.0
E023,柔性\E023\s6.png,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:LEMON_TREE_(2).jpg,CC BY-SA 4.0
E023,柔性\E023\s7.png,Wikimedia Commons,"https://commons.wikimedia.org/wiki/File:Lemon,_Lemon_tree,_Florence,_Italy.jpg",CC BY 4.0
E023,柔性\E023\s8.png,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Lemon-Tree-Sitia-Crete.jpg,CC BY-SA 4.0
E023,柔性\E023\s9.png,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Lemon.jpg,CC BY-SA 2.5
E023,柔性\E023\s10.png,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Lemon_(Citrus_limon_aka_Citrus_%C3%97_limon).jpg,CC BY 4.0
E023,柔性\E023\s11.png,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Lemon_Boy.jpg,CC BY-SA 4.0
E023,柔性\E023\s12.png,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Lemon_Tree_1.jpg,CC BY-SA 4.0
E023,柔性\E023\s13.png,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Lemon_and_lime.jpg,CC BY-SA 4.0
E023,柔性\E023\s14.png,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Lemon_blossoms_in_Israel.jpg,CC BY-SA 4.0
E024,柔性\E024\s1.png,Wikimedia Commons,"https://commons.wikimedia.org/wiki/File:A_red_apple_rests_on_a_wooden_surface,_showcasing_a_small_hole_that_adds_character_to_its_appearance.jpg",CC BY 2.0
E024,柔性\E024\s2.png,Wikimedia Commons,"https://commons.wikimedia.org/wiki/File:2015,_Fair_Smaki_Regionow,_Poznan_(apples,_UEP_Poznan).JPG",CC BY-SA 4.0
E024,柔性\E024\s3.png,Wikimedia Commons,"https://commons.wikimedia.org/wiki/File:2018-05-09_Apple_blossom,_The_Driftway,_Felbrigg.JPG",CC BY-SA 4.0
E024,柔性\E024\s4.png,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:3D_Apple.jpg,CC BY-SA 4.0
E024,柔性\E024\s5.png,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:A_for_apple.jpg,CC BY-SA 4.0
E024,柔性\E024\s6.png,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:A_Rotting_Apple_(6269439597).jpg,CC BY 2.0
E024,柔性\E024\s7.png,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:An_Apple_A_Day_(151245827).jpeg,CC BY 3.0
E024,柔性\E024\s8.png,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Apple_(2020-12-11).jpg,CC BY-SA 4.0
E024,柔性\E024\s9.png,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Apple_(511354151).jpg,CC BY-SA 2.0
E024,柔性\E024\s10.png,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Apple_(Malus_domestica)_(19719834878).jpg,CC BY-SA 2.0
E024,柔性\E024\s11.png,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Apple_and_Wasps_(9610523094).jpg,CC BY 2.0
E024,柔性\E024\s12.png,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Apple_and_Water.jpg,CC BY-SA 4.0
E024,柔性\E024\s13.png,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Apple_and_wheel_(9612482777).jpg,CC BY 2.0
E024,柔性\E024\s14.png,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Apple_and_wisdom.jpg,CC BY 4.0
E025,柔性\E025\s1.png,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:A_young_woman_posting_for_the_camera_in_front_of_a_stashed_bell_pepper_ready_for_to_be_transported_04.jpg,CC BY-SA 4.0
E025,柔性\E025\s2.png,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Bell_Pepper_(Quadrato_d%27Asti_Giallo)_Flower.jpg,Public domain
E025,柔性\E025\s3.png,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Bell_Pepper_about_to_flower.jpg,CC BY-SA 3.0
E025,柔性\E025\s4.png,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Bell_pepper_Chicks_with_Yogurt_Ranch_(34470711600).jpg,CC BY-SA 2.0
E025,柔性\E025\s5.png,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Bell_pepper_flowering.jpg,CC BY-SA 3.0
E025,柔性\E025\s6.png,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Bell_pepper_flowers_turning_into_fruit.jpg,CC BY-SA 3.0
E025,柔性\E025\s7.png,Wikimedia Commons,"https://commons.wikimedia.org/wiki/File:Black_and_White_Photography_by_David_Adam_Kess,_The_bell_pepper_is_a_cultivar_group_of_the_species_Capsicum_annuum.jpg",CC BY-SA 4.0
E025,柔性\E025\s8.png,Wikimedia Commons,"https://commons.wikimedia.org/wiki/File:Capsicum_annuum_Bell_pepper_Rhizoctonia_solani,_paprika_Rhizoctonia_ziekte.jpg",CC BY-SA 3.0
E025,柔性\E025\s9.png,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:2_x_Green-orange-yellow_bell_pepper_2017.jpg,CC0
E025,柔性\E025\s10.png,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:3_x_Green-orange-yellow_bell_pepper_2017.jpg,CC0
E025,柔性\E025\s11.png,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:A_yellow_bell_pepper.jpg,CC BY-SA 4.0
E025,柔性\E025\s12.png,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Florida_grown_yellow_bell_pepper_from_Pero_Family_Farms_001CR.JPG,CC BY-SA 3.0
E025,柔性\E025\s13.png,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Green-orange-yellow_bell_pepper_2017_A.jpg,CC0
E025,柔性\E025\s14.png,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Green-orange-yellow_bell_pepper_2017_B.jpg,CC0
E026,柔性\E026\s1.png,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:13_small_strawberries_(e-citizen).JPG,CC BY-SA 3.0
E026,柔性\E026\s2.png,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:2025-05-18_Strawberries_at_the_GUM_Market_in_Yerevan.jpg,CC BY 4.0
E026,柔性\E026\s3.png,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:4-strawberry.jpg,CC BY-SA 3.0
E026,柔性\E026\s4.png,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:99strawberry.jpg,CC BY-SA 4.0
E026,柔性\E026\s5.png,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:A_Bowl_Of_Strawberries_(63753985).jpeg,CC BY 3.0
E026,柔性\E026\s6.png,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:A_fruiting_%E2%80%9DIngram%27s_Frogmore_Late_Pine%E2%80%9D_strawberry_plant_(Fr_Wellcome_V0044427_(cropped).jpg,CC BY 4.0
E026,柔性\E026\s7.png,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:A_person_offers_a_bowl_of_vibrant_red_strawberries_at_a_lively_outdoor_event_surrounded_by_delicious_food_options_and_cheerful_guests_enjoying_a_summer_celebration.jpg,CC BY 2.0
E026,柔性\E026\s8.png,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Announcement_for_Machiroux_strawberry_plants.jpg,CC BY-SA 4.0
E026,柔性\E026\s9.png,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Bowl_of_strawberries_macro.jpg,CC BY-SA 3.0
E026,柔性\E026\s10.png,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Box_of_Strawberries_(Unsplash).jpg,CC0
E026,柔性\E026\s11.png,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Bradford_County_Strawberries.jpg,CC BY-SA 4.0
E026,柔性\E026\s12.png,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Bright_red_strawberry_resting_on_rustic_barbed_wire_against_a_soft_green_background.jpg,CC BY 2.0
E026,柔性\E026\s13.png,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Buah_strawberry.jpg,CC BY-SA 4.0
E026,柔性\E026\s14.png,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Buah_Strawberry.jpg,CC0
E027,柔性\E027\s1.png,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Cara_cara_orange.JPG,CC BY-SA 3.0
E027,柔性\E027\s2.png,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Cara_cara_orange_cut_in_half.JPG,Public domain
E027,柔性\E027\s3.png,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Starr-170114-6474-Citrullus_lanatus-fruit_bowl_with_white_pineapple_papaya_Ice_Cream_and_Apple_banana_yacon_Cara_Cara_and_Washington_Navel_Orange-Hawea_Pl_Olinda-Maui_(31654295533).jpg,CC BY 3.0 us
E027,柔性\E027\s4.png,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Starr-170114-6475-Carica_papaya-fruit_bowl_with_white_pineapple_watermelon_Ice_Cream_and_Apple_banana_yacon_Cara_Cara_and_Washington_Navel_Orange-Hawea_Pl_Olinda-Maui_(31622636944).jpg,CC BY 3.0 us
E027,柔性\E027\s5.png,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Starr-170114-6476-Ananas_comosus-fruit_bowl_with_white_watermelon_papaya_Ice_Cream_and_Apple_banana_yacon_Cara_Cara_and_Washington_Navel_Orange-Hawea_Pl_Olinda-Maui_(32314588032).jpg,CC BY 3.0 us
E027,柔性\E027\s6.png,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Starr-170114-6477-Musa_x_paradisiaca-fruit_bowl_with_watermelon_white_pineapple_papaya_Ice_Cream_and_Apple_banana_yacon_Cara_Cara_and_Washington_Navel_Orange-Hawea_Pl_Olinda-Maui_(32344650491).jpg,CC BY 3.0 us
E027,柔性\E027\s7.png,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Starr-170114-6478-Smallanthus_sonchifolius-fruit_bowl_with_watermelon_white_pineapple_papaya_Ice_Cream_and_Apple_banana_Cara_Cara_and_Washington_Navel_Orange-Hawea_Pl_Olinda-Maui_(32425883706).jpg,CC BY 3.0 us
E027,柔性\E027\s8.png,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Starr-190518-6523-Citrus_sinensis-Cara_Cara_Navel_Orange_fruiting_habit_in_home_orchard-Hawea_Pl_Olinda-Maui_(48301582207).jpg,CC BY 2.0
E027,柔性\E027\s9.png,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Starr-190518-6524-Citrus_sinensis-Cara_Cara_Navel_Orange_fruit-Hawea_Pl_Olinda-Maui_(48301582987).jpg,CC BY 2.0
E027,柔性\E027\s10.png,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Starr-190518-6525-Citrus_sinensis-Cara_Cara_Navel_Orange_fruiting_habit_in_home_orchard-Hawea_Pl_Olinda-Maui_(48301469541).jpg,CC BY 2.0
E027,柔性\E027\s11.png,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Cara_Cara_Navel_oranges_for_sale_at_Giant.jpg,CC BY-SA 4.0
E027,柔性\E027\s12.png,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Naranjas_navel_o_cara_cara_en_supermercado_de_la_Ciudad_de_M%C3%A9xico.jpg,CC BY-SA 4.0
E027,柔性\E027\s13.png,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Protoneura_cara_18648935.jpg,CC BY 4.0
E027,柔性\E027\s14.png,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Starr-140117-3976-Citrus_sinensis-Cara_Cara_Navel_plant_tag-Hawea_Pl_Olinda-Maui_(25239034165).jpg,CC BY 3.0 us
E029,柔性\E029\s1.png,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:03979--1903-Cluster_of_Oranges-Br%C3%BCck_%26_Sohn_Kunstverlag.jpg,CC0
E029,柔性\E029\s2.png,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:03984-Kalifornien-1903-California_a_Orange_Tree-Br%C3%BCck_%26_Sohn_Kunstverlag.jpg,CC0
E029,柔性\E029\s3.png,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:04916-Kalifornien-1903-Oranges_and_Snowfields-Br%C3%BCck_%26_Sohn_Kunstverlag.jpg,CC0
E029,柔性\E029\s4.png,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:05593-Kalifornien-1904-Orange_Blossoms-Br%C3%BCck_%26_Sohn_Kunstverlag.jpg,CC0
E029,柔性\E029\s5.png,Wikimedia Commons,"https://commons.wikimedia.org/wiki/File:05595-Pomona-1904-Orange_Groves_near_Pomona,_California-Br%C3%BCck_%26_Sohn_Kunstverlag.jpg",CC0
E029,柔性\E029\s6.png,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:05605-Pomona-1904-Old_Baldy_10000_feet_high_from_Orange_Orchards-Br%C3%BCck_%26_Sohn_Kunstverlag.jpg,CC0
E029,柔性\E029\s7.png,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:05611-Kalifornien-1904-Orange_Groves_in_California-Br%C3%BCck_%26_Sohn_Kunstverlag.jpg,CC0
E029,柔性\E029\s8.png,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:06741--1905-Oranges_and_Snowfields-Br%C3%BCck_%26_Sohn_Kunstverlag.jpg,CC0
E029,柔性\E029\s9.png,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:164_-_oranges.jpg,CC BY-SA 4.0
E029,柔性\E029\s10.png,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:2006-09-16_-_United_Kingdom_-_England_-_London_-_British_Museum_-_Oranges_-_Cutout_-_Orange_4889727396.jpg,CC BY 2.0
E029,柔性\E029\s11.png,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:2014-365-111_Orange_Space_(13942821996).jpg,CC BY 2.0
E029,柔性\E029\s12.png,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:A_box_of_orange_in_Yuen_Long.jpg,CC BY-SA 4.0
E029,柔性\E029\s13.png,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:A_box_of_Orange.jpg,CC BY-SA 4.0
E029,柔性\E029\s14.png,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:A_Citrus_fruit_on_a_Table.jpg,CC BY-SA 4.0
E030,柔性\E030\s1.png,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:A_Mandarin_orange_(310650481).jpg,CC BY-SA 2.0
E030,柔性\E030\s2.png,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:A_Mandarin_orange_(310650488).jpg,CC BY-SA 2.0
E030,柔性\E030\s3.png,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Liat_Portal_for_Foodie_Disorder_-_Mandarin_Orange.jpg,CC BY-SA 4.0
E030,柔性\E030\s4.png,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Mandarin_orange._Libya.jpg,CC BY-SA 4.0
E030,柔性\E030\s5.png,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Mandarin_orange.jpg,CC BY-SA 4.0
E030,柔性\E030\s6.png,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Orange_and_mandarin_2026-02-28.jpg,CC BY 4.0
E030,柔性\E030\s7.png,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Peeled_Mandarin_Orange.jpg,CC BY-SA 4.0
E030,柔性\E030\s8.png,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:(20250916)_Penny_Greenland_canned_mandarin_oranges_01.jpg,CC BY-SA 4.0
E030,柔性\E030\s9.png,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:(20250916)_Penny_Greenland_canned_mandarin_oranges_02.jpg,CC BY-SA 4.0
E030,柔性\E030\s10.png,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Citrus_reticulata_Common_Mandarin_%E1%83%9B%E1%83%90%E1%83%9C%E1%83%93%E1%83%90%E1%83%A0%E1%83%98%E1%83%9C%E1%83%98.jpg,CC BY-SA 3.0
E030,柔性\E030\s11.png,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Citrus_reticulata_fruit_2009_G1.jpg,Public domain
E030,柔性\E030\s12.png,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Citrus_reticulata_fruit_on_white_background.jpg,CC BY-SA 4.0
E030,柔性\E030\s13.png,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Clementine_mandarins_-_Massachusetts.jpg,CC0
E030,柔性\E030\s14.png,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Green_mandarin_in_home.jpg,CC BY-SA 4.0
E031,柔性\E031\s1.png,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:An_aesthetic_citrus_fruits.jpg,CC BY-SA 4.0
E031,柔性\E031\s2.png,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Avocados_and_limes.JPG,CC BY-SA 4.0
E031,柔性\E031\s3.png,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Backyard_limes.jpg,Public domain
E031,柔性\E031\s4.png,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Citrus_limon_(flower).jpg,CC BY-SA 4.0
E031,柔性\E031\s5.png,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Citrus_x_amblycarpa_1.jpg,CC BY-SA 4.0
E031,柔性\E031\s6.png,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Citrus_x_amblycarpa_2.jpg,CC BY-SA 4.0
E031,柔性\E031\s7.png,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:CSIRO_ScienceImage_7942_Sunrise_limes.jpg,CC BY 3.0
E031,柔性\E031\s8.png,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:CSIRO_ScienceImage_7950_Sunrise_limes.jpg,CC BY 3.0
E031,柔性\E031\s9.png,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:CSIRO_ScienceImage_7979_Blood_limes.jpg,CC BY 3.0
E031,柔性\E031\s10.png,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:CSIRO_ScienceImage_8011_Blood_limes.jpg,CC BY 3.0
E031,柔性\E031\s11.png,Wikimedia Commons,"https://commons.wikimedia.org/wiki/File:Lime_Bike_Wood_Green,_London_2024-06-27.jpg",CC BY-SA 2.0
E031,柔性\E031\s12.png,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Lime_Green_(4453624572).jpg,CC BY-SA 2.0
E031,柔性\E031\s13.png,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Lime_Green_(9900120406).jpg,CC BY 2.0
E031,柔性\E031\s14.png,Wikimedia Commons,"https://commons.wikimedia.org/wiki/File:Lime_Street_Chimney_%5E_Village_Green,_Ouseburn_-_geograph.org.uk_-_2986436.jpg",CC BY-SA 2.0
E032,柔性\E032\s1.png,Wikimedia Commons,"https://commons.wikimedia.org/wiki/File:2021-08-24_23_06_08_Red,_green_and_black_table_grapes_at_the_Ramada_by_Wyndham_Rochelle_Park_Near_Paramus_in_Rochelle_Park_Township,_Bergen_County,_New_Jersey.jpg",CC BY-SA 4.0
E032,柔性\E032\s2.png,Wikimedia Commons,"https://commons.wikimedia.org/wiki/File:Freshly_peeled_Red_Globe_grapes_in_West_Bengal,_India.jpg",CC BY-SA 4.0
E032,柔性\E032\s3.png,Wikimedia Commons,"https://commons.wikimedia.org/wiki/File:Red_Globe,_a_variety_of_very_large,_seeded_red_grapes,_captured_in_West_Bengal,_India.jpg",CC BY-SA 4.0
E032,柔性\E032\s4.png,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Red_Globe_grapes_2017_A1.jpg,CC0
E032,柔性\E032\s5.png,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Red_Globe_grapes_2017_A2.jpg,CC0
E032,柔性\E032\s6.png,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Red_Globe_grapes_2017_A3.jpg,CC0
E032,柔性\E032\s7.png,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Red_globe_grapes.jpg,Public domain
E032,柔性\E032\s8.png,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:%22Black_Grapes_of_Salem_District%22.jpg,CC BY-SA 3.0
E032,柔性\E032\s9.png,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:12_lucky_grapes_(cropped_tight).jpg,CC BY-SA 4.0
E032,柔性\E032\s10.png,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:A_Bee_on_grape.jpg,CC BY 2.0
E032,柔性\E032\s11.png,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:A_bunch_of_grapes_a.jpg,CC BY-SA 4.0
E032,柔性\E032\s12.png,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:A_bunch_of_grapes.jpg,CC BY-SA 4.0
E032,柔性\E032\s13.png,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:An_old_woman_holding_grapes_in_her_vest_-_50413616466.jpg,CC BY 2.0
E032,柔性\E032\s14.png,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:%22Red_wine_Grapes_of_Salem%22.jpg,CC BY-SA 3.0
E033,柔性\E033\s1.png,Wikimedia Commons,"https://commons.wikimedia.org/wiki/File:2019-10-11_00_12_33_A_bag_of_Dayka_Hackett_Flavor_Grown_Fresh_and_Delicious_Red_Seedless_Table_Grapes_in_the_Franklin_Farm_section_of_Oak_Hill,_Fairfax_County,_Virginia.jpg",CC BY-SA 4.0
E033,柔性\E033\s2.png,Wikimedia Commons,"https://commons.wikimedia.org/wiki/File:2019-10-11_00_15_02_A_bunch_of_Dayka_Hackett_Flavor_Grown_Fresh_and_Delicious_Red_Seedless_Table_Grapes_in_the_Franklin_Farm_section_of_Oak_Hill,_Fairfax_County,_Virginia.jpg",CC BY-SA 4.0
E033,柔性\E033\s3.png,Wikimedia Commons,"https://commons.wikimedia.org/wiki/File:2021-07-11_13_07_30_Red_table_grapes_in_the_Franklin_Farm_section_of_Oak_Hill,_Fairfax_County,_Virginia.jpg",CC BY-SA 4.0
E033,柔性\E033\s4.png,Wikimedia Commons,"https://commons.wikimedia.org/wiki/File:Still_life_of_grapes,_peaches,_cherries,_plums,_figs,_red_and_white_currants,_a_lemon_and_other_fruit_on_a_table_with_three_birds,_Adriaen_van_Utrecht.jpeg",Public domain
E033,柔性\E033\s5.png,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Black_seedless_grapes_4300175324717_berry_and_seed_section_01.jpg,CC BY-SA 4.0
E033,柔性\E033\s6.png,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Charlotte_Vignon_-_Peaches_and_Grapes_on_a_Draped_Table.jpg,Public domain
E033,柔性\E033\s7.png,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:DFC_3937_Bunches_of_plump_juicy_red_grapes_piled_together_ready_to_snack_on.jpg,CC BY-SA 4.0
E033,柔性\E033\s8.png,Wikimedia Commons,"https://commons.wikimedia.org/wiki/File:Georg_Flegel_(circle_of)_-_White_and_red_grapes_on_a_pewter_plate,_a_string_of_onions,_two_melons_and_figs.jpg",Public domain
E033,柔性\E033\s9.png,Wikimedia Commons,"https://commons.wikimedia.org/wiki/File:Jacob_van_Hulsdonck_-_Still_life_of_apricots,_plums,_red_and_white_grapes_in_a_Wan_Li_porcelain_bowl,_with_cherries,_hazlenuts,_carnations_and_plums_on_a_wooden_tabletop.jpg",Public domain
E033,柔性\E033\s10.png,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:04.02.2022_-_Prefeita_Paula_Mascarenhas_participa_da_Abertura_da_Colheita_e_Feira_Municipal_da_Uva_-_Foto-_Gustavo_Vara.jpg,Public domain
E033,柔性\E033\s11.png,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:080913-2340AA.JPG,CC BY-SA 3.0
E033,柔性\E033\s12.png,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:2010-06-18-supermarkt-by-RalfR-7.jpg,GFDL 1.2
E033,柔性\E033\s13.png,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:2010-06-19-supermarkt-by-RalfR-09.jpg,GFDL 1.2
E033,柔性\E033\s14.png,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:2023._%D0%9A%D1%80%D0%B0%D1%81%D0%BD%D0%BE%D0%B4%D0%B0%D1%80_IMG_20230107_150340.jpg,CC BY-SA 4.0
E036,柔性\E036\s1.png,Wikimedia Commons,"https://commons.wikimedia.org/wiki/File:-2020-08-30_Punnet_of_foraged_Blackberries,_Trimingham,_Norfolk_(1).JPG",CC BY-SA 4.0
E036,柔性\E036\s2.png,Wikimedia Commons,"https://commons.wikimedia.org/wiki/File:-2020-08-30_Punnet_of_foraged_Blackberries,_Trimingham,_Norfolk_(2).JPG",CC BY-SA 4.0
E036,柔性\E036\s3.png,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:-365_blackberries_2016_(28598989470).jpg,CC BY 2.0
E036,柔性\E036\s4.png,Wikimedia Commons,"https://commons.wikimedia.org/wiki/File:2021-07-11_12_57_04_A_sample_of_Driscoll%27s_Blackberries_in_the_Franklin_Farm_section_of_Oak_Hill,_Fairfax_County,_Virginia.jpg",CC BY-SA 4.0
E036,柔性\E036\s5.png,Wikimedia Commons,"https://commons.wikimedia.org/wiki/File:2021-07-11_12_57_28_A_sample_of_Driscoll%27s_Blackberries_in_the_Franklin_Farm_section_of_Oak_Hill,_Fairfax_County,_Virginia.jpg",CC BY-SA 4.0
E036,柔性\E036\s6.png,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:A_bouquet_of_blackberries.jpg,CC BY-SA 4.0
E036,柔性\E036\s7.png,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:A_fly_on_a_blackberry.jpg,CC0
E036,柔性\E036\s8.png,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:A_simple_bouquet_of_blackberries_and_daisies.jpg,CC BY 2.0
E036,柔性\E036\s9.png,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Another_blackberry_(226212513).jpg,CC BY 2.0
E036,柔性\E036\s10.png,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Basket_of_wild_blackberries.JPG,CC BY-SA 3.0
E036,柔性\E036\s11.png,Wikimedia Commons,"https://commons.wikimedia.org/wiki/File:Beautiful_Blackberries_-_Sandy_Grove,_Llanteg_-_geograph.org.uk_-_3650332.jpg",CC BY-SA 2.0
E036,柔性\E036\s12.png,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Black_Butte_blackberry.jpg,Public domain
